"","date","zone","site","plot","pit","spp","sex","rcap","toe_num","SV_length","total_length","weight","tail","pc"
"3664",2004-08-17,"C","SAND","B",13,"UTST","J","N",16,31,80,1,"W",0
"3665",2004-08-17,"C","SAND","B",13,"UTST","M","N",17,40,116,3,"W",0
"3666",2004-08-17,"C","SAND","B",14,"UTST","J","N",18,26,70,1,"W",0
"3667",2004-08-17,"C","SAND","B",16,"UTST","F","N",19,35,94,2,"W",0
"3668",2004-08-17,"G","IBPE","C",8,"UTST","F","N",20,31,81,2,"W",0
"3669",2004-08-17,"G","IBPE","C",15,"CNIN","F","N",21,41,133,2,"W",0
"3670",2004-08-17,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3671",2004-08-17,"M","RABB","A",10,"CNTI","F","N",22,42,137,3,"W",0
"3672",2004-08-17,"M","NORT","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3673",2004-08-17,"G","BASN","B",12,"CNIN","J","N",23,29,78,2,"W",0
"3674",2004-08-17,"T","EAST","B",2,"UTST","M","N",24,40,99,3,"W",0
"3675",2004-08-17,"T","EAST","B",8,"UTST","J","N",25,28,69,1,"W",0
"3676",2004-08-17,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3677",2004-08-20,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3678",2004-08-20,"T","EAST","B",14,"CNTE","F","N",26,84,293,13,"W",0
"3679",2004-08-20,"M","NORT","C",12,"CNTI","J","N",27,36,116,1,"W",0
"3680",2004-08-20,"M","RABB","A",5,"CNTI","J","N",28,37,125,2,"W",0
"3681",2004-08-20,"M","RABB","A",13,"UTST","J","N",29,28,74,1,"W",0
"3682",2004-08-20,"M","RABB","A",14,"UTST","M","N",30,35,88,2,"W",0
"3683",2004-08-20,"M","RABB","A",15,"UTST","J",NA,31,NA,NA,1,NA,1
"3684",2004-08-20,"M","RABB","A",15,"UTST","J",NA,32,NA,NA,1,NA,1
"3685",2004-08-20,"M","WELL","B",11,"CNTI","J","N",33,39,133,2,"W",0
"3686",2004-08-20,"G","IBPE","C",8,"UTST","M","N",35,38,103,2,"W",1
"3687",2004-08-20,"G","IBPE","C",4,"UTST","M","N",36,35,99,2,"W",0
"3688",2004-08-20,"G","IBPE","C",15,"CNTI","J","N",37,40,136,2,"W",0
"3689",2004-08-20,"G","BASN","B",5,"CNTE","J","N",38,47,154,3,"W",1
"3690",2004-08-20,"C","SAND","B",2,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3691",2004-08-20,"G","SUMM","A",14,"EUOB","J","N",40,NA,NA,NA,"W",1
"3692",2004-08-20,"C","CALI","A",3,"UTST",NA,NA,41,NA,NA,NA,NA,1
"3693",2004-08-20,"C","CALI","A",12,"COTE","J","N",42,38,83,2,"W",0
"3694",2004-08-20,"C","GRAV","D",5,"UTST","J","N",43,30,80,1,"W",0
"3695",2004-08-24,"T","WEST","A",14,"UTST","J","N",44,23,56,1,"W",0
"3696",2004-08-24,"T","EAST","B",1,"UTST","J","N",45,28,70,1,"W",0
"3697",2004-08-24,"M","NORT","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"3698",2004-08-24,"M","RABB","A",3,"UTST","J","N",46,31,81,1,"W",1
"3699",2004-08-24,"M","RABB","A",2,"CNTI","J","N",47,43,138,2,"W",0
"3700",2004-08-24,"M","RABB","A",1,"CNTI","J","N",48,38,116,1,"B",0
"3701",2004-08-24,"M","RABB","A",8,"UTST","J",NA,49,NA,NA,1,NA,1
"3702",2004-08-24,"M","RABB","A",15,"UTST","J","N",50,NA,NA,1,"B",1
"3703",2004-08-24,"M","RABB","A",14,"CNTI","J","N",51,42,149,2,"W",0
"3704",2004-08-24,"M","WELL","B",13,"CNTI","J","N",52,44,151,2,"W",0
"3705",2004-08-24,"M","WELL","B",6,"UTST","J","N",53,23,58,1,"B",0
"3706",2004-08-24,"G","IBPE","C",3,"UTST","J",NA,54,NA,NA,2,NA,1
"3707",2004-08-24,"G","IBPE","C",4,"UTST","J","N",55,32,87,1,"B",1
"3708",2004-08-24,"G","IBPE","C",4,"UTST","J","N",56,23,62,1,"W",0
"3709",2004-08-24,"G","IBPE","C",11,"UTST","J","N",57,25,66,1,"B",0
"3710",2004-08-24,"G","IBPE","C",10,"UTST","J","N",58,21,54,1,"W",0
"3711",2004-08-24,"G","BASN","B",2,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"3712",2004-08-24,"G","BASN","B",12,"CNIN","F","N",59,39,119,2,"W",0
"3713",2004-08-24,"C","SAND","B",9,"UTST","J","N",60,34,91,NA,"B",1
"3714",2004-08-24,"C","SAND","B",11,"EUOB",NA,NA,61,NA,NA,NA,NA,1
"3715",2004-08-24,"G","SUMM","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3716",2004-08-24,"C","CALI","A",10,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"3717",2004-08-24,"C","GRAV","D",9,"UTST","J","N",62,87,32,1,"W",0
"3718",2004-11-17,"T","WEST","A",16,"UTST","F","N",1,42,112,4,"W",0
"3719",2004-11-17,"T","EAST","B",6,"UTST","J","N",2,29,58,1,"B",0
"3720",2004-11-17,"T","EAST","B",1,"UTST","F","N",3,42,112,4,"B",0
"3721",2004-11-17,"M","NORT","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3722",2004-11-17,"M","RABB","A",9,"UTST","M","N",4,42,64,4,"B",0
"3723",2004-11-17,"M","RABB","A",8,"UTST","M","N",5,46,61,4,"B",1
"3724",2004-11-17,"M","WELL","B",2,"UTST","F","N",6,44,84,2,"B",1
"3725",2004-11-17,"G","IBPE","C",11,"UTST","M","N",7,51,111,5,"B",0
"3726",2004-11-17,"G","IBPE","C",7,"UTST","M","N",8,46,127,5,"W",0
"3727",2004-11-17,"G","IBPE","C",7,"UTST","F","N",9,41,108,3,"W",0
"3728",2004-11-17,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3729",2004-11-17,"C","SAND","B",15,"UTST","M","N",10,50,145,6,"W",0
"3730",2004-11-17,"G","SUMM","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3731",2004-11-17,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3732",2004-11-17,"C","GRAV","D",1,"UTST","F","N",11,44,121,4,"W",1
"3733",2004-11-23,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3734",2004-11-23,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3735",2004-11-23,"M","NORT","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3736",2004-11-23,"M","RABB","A",14,"UTST","F","N",12,43,99,3,"B",0
"3737",2004-11-23,"M","WELL","B",11,"UTST","M","N",13,46,125,4,"W",0
"3738",2004-11-23,"M","WELL","B",7,"UTST","M","N",14,47,135,4,"W",0
"3739",2004-11-23,"M","WELL","B",14,"UTST","F","N",15,40,94,2,"B",0
"3740",2004-11-23,"G","IBPE","C",8,"UTST","M","N",16,41,96,3,"B",0
"3741",2004-11-23,"G","IBPE","C",7,"UTST","M","N",17,42,106,4,"B",0
"3742",2004-11-23,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3743",2004-11-23,"C","SAND","B",13,"UTST","M","N",18,46,130,5,"W",0
"3744",2004-11-23,"C","CALI","A",8,"UTST","M","N",19,52,145,6,"W",0
"3745",2004-11-23,"G","SUMM","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3746",2004-11-23,"C","GRAV","D",9,"UTST","M","N",20,48,132,4,"W",0
"3747",2005-03-11,"C","SAND","B",1,"UTST","M","N",1,52,95,3,"B",0
"3748",2005-03-11,"C","SAND","B",16,"UTST","M","N",2,50,120,4,"B",0
"3749",2005-03-11,"G","SUMM","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3750",2005-03-11,"C","CALI","A",10,"UTST","F","N",3,42,107,3,"W",0
"3751",2005-03-11,"C","CALI","A",10,"UTST","M","N",4,51,115,4,"W",0
"3752",2005-03-11,"C","CALI","A",12,"UTST","M","N",5,49,111,3,"W",0
"3753",2005-03-11,"C","GRAV","D",4,"UTST","M","N",6,53,110,4,"B",0
"3754",2005-03-11,"C","GRAV","D",6,"UTST","F","N",7,44,96,2,"W",0
"3755",2005-03-11,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3756",2005-03-11,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3757",2005-03-11,"T","EAST","B",12,"UTST","M","N",8,48,122,3,"W",0
"3758",2005-03-11,"T","EAST","B",11,"UTST","M","N",9,53,100,4,"B",0
"3759",2005-03-11,"G","IBPE","C",3,"UTST","J","N",10,38,79,2,"W",0
"3760",2005-03-11,"G","IBPE","C",1,"UTST","F","N",11,40,91,3,"B",0
"3761",2005-03-11,"G","IBPE","C",14,"UTST","F","N",12,45,110,3,"W",0
"3762",2005-03-11,"M","WELL","B",12,"UTST","F","N",13,45,118,3,"W",0
"3763",2005-03-11,"M","WELL","B",12,"UTST","M","N",14,48,115,4,"W",0
"3764",2005-03-11,"M","RABB","A",13,"UTST","F","N",15,47,114,3,"B",0
"3765",2005-03-11,"M","NORT","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3766",2005-03-18,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3767",2005-03-18,"T","EAST","B",11,"UTST","F","N",16,43,86,3,"B",0
"3768",2005-03-18,"M","NORT","C",1,"UTST","M","N",17,49,113,5,"B",0
"3769",2005-03-18,"M","NORT","C",9,"UTST","J","N",18,37,94,1,"W",0
"3770",2005-03-18,"M","RABB","A",13,"CNTI","J","N",19,49,171,3,"W",1
"3771",2005-03-18,"M","RABB","A",15,"UTST","M","N",20,49,112,5,"B",0
"3772",2005-03-18,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3773",2005-03-18,"G","IBPE","C",13,"UTST","F","N",21,47,121,3,"W",0
"3774",2005-03-18,"G","BASN","B",3,"UTST","F","N",22,43,115,2,"W",0
"3775",2005-03-18,"C","SAND","B",13,"UTST","M","N",23,50,113,5,"B",0
"3776",2005-03-18,"G","SUMM","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3777",2005-03-18,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3778",2005-03-18,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3779",2005-06-07,"T","WEST","A",13,"CRCO","F","N",1,92,234,40,"B",0
"3780",2005-06-07,"T","EAST","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3781",2005-06-07,"M","NORT","C",14,"UTST","M","N",2,5,110,4,"B",0
"3782",2005-06-07,"M","RABB","A",1,"UTST","F","N",3,46,55,4,"B",0
"3783",2005-06-07,"M","RABB","A",1,"UTST","M","N",4,48,141,6,"W",0
"3784",2005-06-07,"M","RABB","A",6,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3785",2005-06-07,"M","WELL","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3786",2005-06-07,"G","IBPE","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3787",2005-06-07,"G","BASN","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3788",2005-06-07,"C","SAND","B",9,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3789",2005-06-07,"C","SAND","B",12,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3790",2005-06-07,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3791",2005-06-07,"C","GRAV","D",1,"UTST","F","N",5,49,123,5,"W",0
"3792",2005-06-07,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3793",2005-06-10,"T","WEST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3794",2005-06-10,"T","EAST","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3795",2005-06-10,"G","IBPE","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3796",2005-06-10,"M","WELL","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3797",2005-06-10,"M","RABB","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3798",2005-06-10,"M","NORT","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3799",2005-06-10,"G","BASN","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3800",2005-06-10,"C","SAND","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3801",2005-06-10,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3802",2005-06-10,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3803",2005-06-10,"C","GRAV","D",2,"UTST",NA,"R",NA,NA,NA,NA,NA,1
"3804",2005-06-14,"T","EAST","B",13,"UTST","F","N",1,52,125,4,"W",0
"3805",2005-06-14,"T","WEST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3806",2005-06-14,"M","NORT","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3807",2005-06-14,"M","RABB","A",3,"UTST","F","N",2,47,102,3,"B",0
"3808",2005-06-14,"M","RABB","A",15,"UTST","F","N",3,46,125,4,"W",0
"3809",2005-06-14,"M","WELL","B",2,"UTST","F","N",4,46,106,4,"B",0
"3810",2005-06-14,"G","IBPE","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3811",2005-06-14,"G","BASN","B",7,"PHCO","F","N",5,53,78,11,"W",0
"3812",2005-06-14,"G","BASN","B",8,"PHCO","F","N",6,60,88,15,"W",0
"3813",2005-06-14,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3814",2005-06-14,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3815",2005-06-14,"C","GRAV","D",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3816",2005-06-14,"C","SAND","B",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3817",2005-06-17,"T","WEST","A",15,"CRCO","F","R",NA,93,235,NA,NA,0
"3818",2005-06-17,"T","WEST","A",16,"CRCO","M","N",1,100,302,46,"W",0
"3819",2005-06-17,"T","EAST","B",1,"UTST","F","N",2,47,107,5,"B",0
"3820",2005-06-17,"M","NORT","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3821",2005-06-17,"M","RABB","A",5,"UTST","F","N",NA,48,104,5,"B",0
"3822",2005-06-17,"M","WELL","B",4,"EUOB","F","N",NA,61,146,6,"W",0
"3823",2005-06-17,"G","BASN","B",15,"PHCO","F","N",NA,55,80,9,"W",0
"3824",2005-06-17,"G","IBPE","C",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3825",2005-06-17,"C","SAND","B",1,"UTST","J","N",NA,20,47,1,"W",0
"3826",2005-06-17,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3827",2005-06-17,"C","GRAV","D",8,"UTST","J","N",NA,20,53,1,"W",0
"3828",2005-06-17,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3829",2005-08-09,"C","GRAV","A",11,"UTST","J","N",NA,34,92,1,"W",1
"3830",2005-08-09,"C","GRAV","A",7,"UTST","F","N",NA,37,103,2,"W",0
"3831",2005-08-09,"C","GRAV","A",7,"UTST","M","N",NA,40,49,2,"B",0
"3832",2005-08-09,"C","GRAV","A",1,"UTST","M","N",NA,37,102,NA,"B",1
"3833",2005-08-09,"C","CALI","A",10,"UTST","J","N",NA,27,63,1,"W",1
"3834",2005-08-09,"C","CALI","A",14,"UTST","M","N",NA,35,91,2,NA,0
"3835",2005-08-09,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3836",2005-08-09,"C","SAND","A",15,"UTST","M","N",NA,35,105,2,"W",0
"3837",2005-08-09,"C","SAND","A",2,"UTST","F","N",NA,37,104,2,"W",0
"3838",2005-08-09,"C","SAND","A",3,"UTST","M","N",NA,28,85,1,"W",0
"3839",2005-08-09,"G","BASN","A",16,"CNUN","J","N",NA,21,73,1,"W",0
"3840",2005-08-09,"G","BASN","A",10,"PHCO","J","N",NA,30,43,2,"W",0
"3841",2005-08-09,"M","NORT","A",4,"UTST","M","N",NA,37,100,2,"B",0
"3842",2005-08-09,"M","NORT","A",12,"UTST","M","N",NA,32,85,2,"W",0
"3843",2005-08-09,"M","NORT","A",12,"UTST","M","N",NA,30,86,1,"W",0
"3844",2005-08-09,"M","NORT","A",9,"UTST",NA,NA,NA,NA,NA,NA,"W",1
"3845",2005-08-09,"M","RABB","A",15,"UTST","M","N",NA,38,90,1,"W",1
"3846",2005-08-09,"M","RABB","A",15,"UTST","J","N",NA,22,56,1,"W",0
"3847",2005-08-09,"M","RABB","A",11,"UTST","F","N",NA,31,82,2,"W",0
"3848",2005-08-09,"M","RABB","A",7,"UTST","M","N",NA,31,83,1,"W",0
"3849",2005-08-09,"M","RABB","A",7,"UTST","J","N",NA,27,73,1,"W",0
"3850",2005-08-09,"M","RABB","A",4,"EUOB","J","N",NA,38,91,2,"W",0
"3851",2005-08-09,"M","RABB","A",1,"UTST","F","N",NA,28,85,1,"W",0
"3852",2005-08-09,"M","WELL","A",14,"UTST","J","N",NA,21,58,1,"W",1
"3853",2005-08-09,"M","WELL","A",15,"UTST","M","N",NA,33,92,2,"W",0
"3854",2005-08-09,"M","WELL","A",4,"UTST","F","N",NA,29,76,1,"W",0
"3855",2005-08-09,"G","IBPE","C",6,"UTST","F","N",NA,27,78,1,"W",1
"3856",2005-08-09,"T","EAST","A",5,"UTST","F","N",NA,30,81,1,"W",0
"3857",2005-08-09,"T","WEST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"3858",2005-08-12,"T","WEST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3859",2005-08-12,"T","EAST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3860",2005-08-12,"M","NORT","A",4,"CNTI","J","N",NA,36,119,2,"W",0
"3861",2005-08-12,"M","NORT","A",7,"UTST","F","N",NA,35,91,2,"W",0
"3862",2005-08-12,"M","NORT","A",8,"CNTI","J","N",NA,34,111,2,"W",0
"3863",2005-08-12,"M","NORT","A",11,"UTST","F","N",NA,33,94,2,"W",0
"3864",2005-08-12,"M","RABB","A",14,"UTST","J","N",NA,21,52,1,"W",0
"3865",2005-08-12,"M","RABB","A",15,"UTST","J","N",NA,21,55,1,"W",0
"3866",2005-08-12,"M","WELL","A",6,"UTST","J","N",NA,25,63,1,"W",0
"3867",2005-08-12,"M","WELL","A",6,"UTST","J","N",NA,22,56,1,"W",0
"3868",2005-08-12,"M","WELL","A",15,"UTST","F","N",NA,35,99,2,"W",0
"3869",2005-08-12,"G","IBPE","C",2,"UTST","M","N",NA,35,93,2,"W",0
"3870",2005-08-12,"G","BASN","A",4,"CNUN","F","N",NA,55,80,4,"W",1
"3871",2005-08-12,"G","BASN","A",2,"CNUN","F","N",NA,NA,NA,NA,"W",1
"3872",2005-08-12,"G","BASN","A",7,"UTST","M","N",NA,40,111,3,"W",0
"3873",2005-08-12,"G","BASN","A",16,"PHCO","F","N",NA,78,115,27,"W",0
"3874",2005-08-12,"G","BASN","A",1,"UTST","M","N",NA,36,98,2,"W",0
"3875",2005-08-12,"G","BASN","A",1,"UTST","F","N",NA,34,92,2,"W",0
"3876",2005-08-12,"C","SAND","A",11,"CNTI","J","N",NA,36,122,2,"W",0
"3877",2005-08-12,"C","SAND","A",5,"UTST","J","N",NA,NA,NA,NA,"W",1
"3878",2005-08-12,"C","SAND","A",12,"UTST","F","N",NA,39,109,2,"W",0
"3879",2005-08-12,"C","SAND","A",14,"UTST","F","N",NA,34,96,2,"W",0
"3880",2005-08-12,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3881",2005-08-12,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3882",2005-08-12,"C","GRAV","A",16,"UTST",NA,"N",NA,NA,NA,NA,NA,1
"3883",2005-08-16,"M","NORT","A",3,"CNTI","J","N",NA,33,114,1,"W",0
"3884",2005-08-16,"M","NORT","A",11,"UTST","M","N",NA,34,100,2,"W",0
"3885",2005-08-16,"M","RABB","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3886",2005-08-16,"M","WELL","A",12,"UTST","M","N",NA,41,112,2,"W",0
"3887",2005-08-16,"M","WELL","A",13,"UTST","F","N",NA,33,79,1,"W",0
"3888",2005-08-16,"G","IBPE","C",7,"UTST","F","N",NA,35,89,1,"W",0
"3889",2005-08-16,"G","IBPE","C",15,"CNIN","J","N",NA,34,102,1,"W",0
"3890",2005-08-16,"G","IBPE","C",11,"UTST","M","N",NA,34,79,1,"W",0
"3891",2005-08-16,"T","EAST","A",4,"UTST","F","N",NA,31,49,1,"B",0
"3892",2005-08-16,"T","WEST","A",7,"CNIN","F","N",NA,55,180,6,"W",0
"3893",2005-08-16,"G","BASN","A",3,"UTST","J","N",NA,21,59,1,"W",0
"3894",2005-08-16,"G","BASN","A",6,"UTST","F","N",NA,30,84,1,"W",0
"3895",2005-08-16,"G","BASN","A",14,"CNUN","F","N",NA,59,191,6,"W",0
"3896",2005-08-16,"C","SAND","A",12,"EUOB","M","N",NA,50,128,3,"W",1
"3897",2005-08-16,"C","SAND","A",14,"UTST","F","N",NA,36,90,2,"W",0
"3898",2005-08-16,"C","CALI","A",16,"UTST","M","N",NA,41,118,2,"W",0
"3899",2005-08-16,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3900",2005-08-16,"C","GRAV","A",9,"CNTI","J","N",NA,34,105,2,"W",0
"3901",2005-08-19,"T","WEST","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3902",2005-08-19,"T","EAST","A",7,"UTST","J","N",NA,21,59,1,"W",0
"3903",2005-08-19,"M","NORT","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3904",2005-08-19,"M","RABB","A",4,"UTST","J","N",NA,21,55,1,"W",0
"3905",2005-08-19,"M","WELL","A",6,"UTST","J","R",NA,NA,NA,NA,NA,0
"3906",2005-08-19,"M","WELL","A",9,"UTST","M","N",NA,41,120,3,"W",0
"3907",2005-08-19,"M","WELL","A",13,"CNTI","F","N",NA,39,126,3,"W",0
"3908",2005-08-19,"M","WELL","A",13,"UTST","M","N",NA,34,93,2,"W",0
"3909",2005-08-19,"M","WELL","A",15,"UTST",NA,"R",NA,NA,NA,NA,NA,0
"3910",2005-08-19,"G","IBPE","C",2,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3911",2005-08-19,"G","IBPE","C",11,"UTST","M","N",NA,42,126,2,"W",0
"3912",2005-08-19,"G","BASN","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3913",2005-08-19,"C","SAND","A",10,"UTST","J","N",NA,NA,NA,NA,NA,1
"3914",2005-08-19,"C","SAND","A",13,"UTST","M","N",NA,38,114,2,"W",0
"3915",2005-08-19,"C","SAND","A",3,"UTST",NA,"R",NA,NA,NA,NA,NA,0
"3916",2005-08-19,"C","SAND","A",3,"UTST","M","N",NA,41,115,2,"W",0
"3917",2005-08-19,"C","SAND","A",3,"UTST","J","N",NA,20,50,1,"W",0
"3918",2005-08-19,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3919",2005-08-19,"C","CALI","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3920",2005-08-19,"C","GRAV","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3921",2005-11-11,"T","WEST","A",2,"SCUN","M","N",NA,46,140,6,"W",1
"3922",2005-11-11,"T","WEST","A",15,"UTST","F","N",NA,40,90,2,"W",0
"3923",2005-11-11,"T","WEST","A",6,"UTST","M","N",NA,43,112,4,"W",0
"3924",2005-11-11,"T","EAST","A",16,"UTST","F","N",NA,42,91,4,"B",0
"3925",2005-11-11,"T","EAST","A",11,"UTST","F","N",NA,45,121,4,"W",0
"3926",2005-11-11,"T","EAST","A",10,"UTST","F","N",NA,48,129,4,"W",0
"3927",2005-11-11,"T","EAST","A",7,"UTST","F","N",NA,43,65,3,"B",0
"3928",2005-11-11,"T","EAST","A",7,"UTST","F","N",NA,43,120,4,"W",0
"3929",2005-11-11,"M","NORT","A",13,"UTST","F","N",NA,42,115,4,"W",0
"3930",2005-11-11,"M","NORT","A",6,"UTST","M","N",NA,49,133,5,"W",0
"3931",2005-11-11,"M","NORT","A",6,"UTST","F","N",NA,45,116,3,"W",0
"3932",2005-11-11,"M","NORT","A",2,"UTST","F","N",NA,32,89,2,"W",0
"3933",2005-11-11,"M","NORT","A",8,"UTST","M","N",NA,50,141,6,"W",0
"3934",2005-11-11,"M","NORT","A",9,"UTST","J","N",NA,32,80,1,"W",0
"3935",2005-11-11,"M","NORT","A",16,"UTST","F","N",NA,42,120,3,"W",0
"3936",2005-11-11,"M","RABB","A",15,"UTST","M","N",NA,50,137,5,"W",0
"3937",2005-11-11,"M","NORT","A",15,"UTST","M","N",NA,46,102,5,"B",0
"3938",2005-11-11,"M","RABB","A",16,"UTST",NA,"N",NA,NA,NA,NA,NA,1
"3939",2005-11-11,"M","RABB","A",7,"UTST","F","N",NA,43,119,3,"W",0
"3940",2005-11-11,"M","RABB","A",7,"UTST","F","N",NA,40,101,2,"W",0
"3941",2005-11-11,"M","RABB","A",3,"UTST","J","N",NA,NA,NA,NA,NA,1
"3942",2005-11-11,"M","RABB","A",3,"UTST","F","N",NA,37,106,2,"W",0
"3943",2005-11-11,"M","RABB","A",3,"UTST","F","N",NA,46,129,3,"W",0
"3944",2005-11-11,"M","WELL","A",10,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"3945",2005-11-11,"M","WELL","A",3,"UTST","F","N",NA,40,110,3,"W",0
"3946",2005-11-11,"M","WELL","A",1,"UTST","M","N",NA,47,128,4,"W",0
"3947",2005-11-11,"M","WELL","A",1,"UTST","F","N",NA,37,102,2,"W",0
"3948",2005-11-11,"M","WELL","A",1,"UTST","F","N",NA,45,103,3,"B",0
"3949",2005-11-11,"G","IBPE","C",14,"UTST","M","N",NA,50,99,6,"B",1
"3950",2005-11-11,"G","IBPE","C",1,"UTST","F","N",NA,41,111,3,"W",0
"3951",2005-11-11,"G","IBPE","C",4,"UTST","J","N",NA,32,88,1,"W",0
"3952",2005-11-11,"G","BASN","A",9,"UTST","F","N",NA,52,141,5,"W",1
"3953",2005-11-11,"G","BASN","A",9,"UTST","F","N",NA,41,115,3,"W",0
"3954",2005-11-11,"C","SAND","A",4,"UTST","F","N",NA,42,112,3,"W",1
"3955",2005-11-11,"C","SAND","A",5,"UTST","F","N",NA,NA,NA,NA,NA,1
"3956",2005-11-11,"C","SAND","A",5,"UTST","F","N",NA,45,62,3,"B",0
"3957",2005-11-11,"C","SAND","A",6,"UTST","F","N",NA,43,127,4,"W",0
"3958",2005-11-11,"G","SUMM","A",0,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"3959",2005-11-11,"C","CALI","A",1,"UTST","F","N",NA,49,105,4,"B",0
"3960",2005-11-11,"C","GRAV","A",13,"UTST",NA,NA,NA,NA,NA,NA,NA,1
